;Preco;Marca;Nome;Modelo;Km;Ano;Estado;Regiao;Loja
0;56.900;Ford;Focus;Sedan Focus Se At 2.0 Sb;57.000;2015;MG;Centro - Belo Horizonte;Vazio
1;88.900;Nissan;Kicks;Sl Cvt;37.000;2017;MG;Centro - Belo Horizonte;Vazio
2;59.900;Chevrolet;Cobalt;Elite 1.8 8v Econo. Flex 4p Aut;222.000;2018;MG;Centro - Belo Horizonte;Vazio
3;59.900;Hyundai;Tucson;Glsb;76.000;2015;MG;Venda Nova - Belo Horizonte;Vazio
4;68.900;Hyundai;Hb20x;Hb20 X 1.6 16v Style Automatico;67.534;2017;MG;Venda Nova - Belo Horizonte;Vazio
5;67.900;Chevrolet;Cobalt;1.8 Elite Aut. 4p;74.000;2018;MG;Betânia - Belo Horizonte;Vazio
6;69.900;Renault;Duster;4x4 Dynamique 2.0 Mt Flex;100.418;2018;MG;Belo Horizonte;Vazio
7;89.900;Volkswagen;Virtus;Tsi 1.0 Highline Flex;39.438;2019;MG;Belo Horizonte;Vazio
8;59.900;Toyota;Etios;1.5 X Plus 16v 4p;83.569;2019;MG;Jardim Cidade - Betim;Vazio
9;60.900;Toyota;Etios;Platinum Hatch 1.5 Flex 16v 4p Aut;72.880;2018;MG;Venda Nova - Belo Horizonte;Vazio
10;79.900;Volkswagen;Virtus;Comfort Tsi 1.0 At;56.000;2019;MG;Belo Horizonte;Vazio
11;67.900;Fiat;Strada;1.4 Mpi Working Cd 8v Flex 3p Manual;110.064;2016;MG;Belo Horizonte;Vazio
12;66.900;Fiat;Strada;1.4 Mpi Working Cd 8v Flex 3p Manual;160.010;2016;MG;Belo Horizonte;Vazio
13;66.900;Fiat;Strada;1.4 Mpi Working Cd 8v Flex 3p Manual;160.010;2016;MG;Belo Horizonte;Vazio
14;89.900;Renault;Captur;1.6 16v Sce Flex Intense X-tronic;54.022;2019;MG;Belo Horizonte;Vazio
15;89.900;Jeep;Renegade;1.8 16v Flex Sport 4p Automático;45.000;2019;MG;Belo Horizonte;Vazio
16;55.900;Hyundai;Hb20;1.0 Comfort 12v Flex 4p Manual;62.800;2018;MG;Belo Horizonte;Vazio
17;70.900;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;91.441;2018;MG;Belo Horizonte;Vazio
18;63.900;Peugeot;2008;1.6 16v Flex Griffe 4p Manual;87.559;2016;MG;Belo Horizonte;Vazio
19;72.900;Fiat;Strada;1.8 Mpi Adventure Cd 16v Flex 3p Manual;113.197;2016;MG;Belo Horizonte;Vazio
20;72.900;Fiat;Strada;1.8 Mpi Adventure Cd 16v Flex 3p Manual;113.197;2016;MG;Belo Horizonte;Vazio
21;74.900;Volkswagen;Saveiro;1.6 Cross Cd 16v Flex 2p Manual;88.239;2015;MG;Belo Horizonte;Vazio
22;89.900;Renault;Duster;Oroch 2.0 16v Hi-flex Dynamique Automático;65.522;2019;MG;Belo Horizonte;Vazio
23;89.900;Renault;Duster;Oroch 2.0 16v Hi-flex Dynamique Automático;65.522;2019;MG;Belo Horizonte;Vazio
24;63.900;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;91.743;2016;MG;Belo Horizonte;Vazio
25;89.900;Nissan;Kicks;Kicks 1.6 16v Flex Sl 4p Xtronic;82.000;2018;MG;Itajubá;Vazio
26;73.890;Fiat;Fiorino;Hard Work 1.4 Flex;65.591;2020;MG;Belo Horizonte;Vazio
27;72.999;Fiat;Fiorino;1.4 Hard Working Flex 4p;83.600;2020;MG;Betânia - Belo Horizonte;Vazio
28;63.900;Ford;Ecosport;Se 1.6b;108.000;2017;MG;Venda Nova - Belo Horizonte;Vazio
29;55.900;Citroën;Aircross;Aircross Live Mt;60.000;2018;MG;Suzana - Belo Horizonte;Vazio
30;56.900;Hyundai;Tucson;Tucson Glsb;74.000;2016;MG;Suzana - Belo Horizonte;Vazio
31;86.900;Ford;Ecosport;Ecosport Freestyle At;13.000;2020;MG;Suzana - Belo Horizonte;Vazio
32;59.900;Chevrolet;Cobalt;Cobalt 18m Ltz;94.000;2019;MG;Suzana - Belo Horizonte;Vazio
33;72.900;Chevrolet;Prisma;1.4 Mpfi Ltz 8v;79.000;2019;MG;Betim;Vazio
34;72.900;Chevrolet;Prisma;1.4 Mpfi Ltz 8v;79.000;2019;MG;Contagem;Vazio
35;87.970;Chevrolet;Spin;1.8l At Ltz;62.000;2019;MG;Estoril - Belo Horizonte;Vazio
36;61.990;Hyundai;Hb20;1.0 Comfort Plus Turbo Flex 5p;29.500;2019;MG;Barro Preto - Belo Horizonte;Vazio
37;59.890;Chevrolet;Onix;Ltz 1.4 Mpfi 8v 4p Mec.;79.957;2017;MG;Carlos Prates - Belo Horizonte;Vazio
38;59.900;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;67.768;2019;MG;Ipatinga;Vazio
39;67.900;Chevrolet;Prisma;1.4 Mec. Lt;63.448;2019;MG;Belo Horizonte;Vazio
40;72.990;Chevrolet;Onix;1.4 Mpfi Ltz 8v Flex 4p Manual;30.000;2019;MG;Belo Horizonte;Vazio
41;75.900;Fiat;Strada;1.4 Mpi Hard Working Cd 8v Flex 3p Manual;52.000;2020;MG;Prado - Belo Horizonte;Vazio
42;60.990;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;18.000;2019;MG;Belo Horizonte;Vazio
43;87.990;Renault;Captur;1.6 16v Sce Flex Intense X-tronic;65.000;2018;MG;Divinópolis;Vazio
44;55.900;Ford;Ka;1.0 Ti-vct Flex Se Manual;42.227;2021;MG;Contagem;Vazio
45;60.430;Ford;Ka;1.0 Ti-vct Flex Se Sedan Manual;69.357;2021;MG;Vila Cloris - Belo Horizonte;Vazio
46;56.900;Ford;Ka;1.0 Ti-vct Flex Se Manual;37.434;2021;MG;Contagem;Vazio
47;89.900;Toyota;Corolla;2.0 Xei 16v Flex 4p Automático;73.500;2016;MG;Pouso Alegre;Vazio
48;86.900;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;58.000;2016;MG;Pouso Alegre;Vazio
49;89.900;Hyundai;Creta;2.0 16v Flex Prestige Automatico;100.921;2017;MG;Brasil - Uberlândia;Vazio
50;89.900;Fiat;Toro;1.8 16v Evo Flex Freedom At6;51.694;2017;MG;Barreiro - Belo Horizonte;Vazio
51;83.900;Ford;Ecosport;1.5 Tivct Flex Freestyle Manual;28.221;2020;MG;Pouso Alegre;Vazio
52;72.990;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;45.000;2018;MG;Belo Horizonte;Vazio
53;56.900;Hyundai;Hb20;1.0 Unique 12v Flex 4p Manual;46.586;2019;MG;Brasil - Uberlândia;Vazio
54;63.900;Chevrolet;Montana;1.4 Mpfi Ls Cs 8v Flex 2p Manual;28.421;2019;MG;Varginha;Vazio
55;89.900;Toyota;Corolla;2.0 Xei 16v Flex 4p Automático;73.500;2016;MG;Varginha;Vazio
56;70.900;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;37.500;2019;MG;Varginha;Vazio
57;60.900;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;34.000;2019;MG;Varginha;Vazio
58;72.900;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Manual;45.410;2019;MG;Padre Eustáquio - Belo Horizonte;Vazio
59;57.900;Hyundai;Hb20;1.6 Premium 16v Flex 4p Manual;110.922;2015;MG;Padre Eustáquio - Belo Horizonte;Vazio
60;65.900;Volkswagen;Saveiro;1.6 Cross Ce 16v Flex 2p Manual;134.032;2015;MG;Padre Eustáquio - Belo Horizonte;Vazio
61;70.900;Volkswagen;Saveiro;1.6 Mi Highline Cd 8v Flex 2p Manual;127.513;2016;MG;Padre Eustáquio - Belo Horizonte;Vazio
62;57.650;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;76.011;2019;MG;Vila Cloris - Belo Horizonte;Vazio
63;89.990;Volkswagen;Saveiro;1.6 Cross Cd 16v Flex 2p Manual;61.500;2018;MG;Betânia - Belo Horizonte;Vazio
64;79.990;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;79.000;2016;MG;Betânia - Belo Horizonte;Vazio
65;80.990;Fiat;Doblo;1.8 Mpi Essence 7l 16v Flex 4p Manual;30.000;2020;MG;Belo Horizonte;Vazio
66;65.990;Honda;City;1.5 Dx 16v Flex 4p Manual;65.000;2016;MG;Belo Horizonte;Vazio
67;72.990;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;50.000;2019;MG;Belo Horizonte;Vazio
68;65.990;Volkswagen;Saveiro;1.6 Cross Ce 16v Flex 2p Manual;145.000;2015;MG;Betânia - Belo Horizonte;Vazio
69;89.900;Toyota;Corolla;2.0 Xei 16v Flex 4p Automático;73.500;2016;MG;Sete Lagoas;Vazio
70;81.900;Volkswagen;Saveiro;1.6 Msi Robust Cd 8v Flex 2p Manual;49.782;2021;MG;Prado - Belo Horizonte;Vazio
71;74.900;Honda;Civic;2.0 Lxr 16v Flex 4p Automático;126.560;2015;MG;Padre Eustáquio - Belo Horizonte;Vazio
72;89.900;Renault;Captur;1.6 16v Sce Flex Intense X-tronic;94.423;2019;MG;Sete Lagoas;Vazio
73;68.990;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;27.700;2019;MG;Betânia - Belo Horizonte;Vazio
74;60.900;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;34.000;2019;MG;Sete Lagoas;Vazio
75;81.900;Chevrolet;Onix;1.0 Turbo Flex Ltz Manual;13.924;2021;MG;Sete Lagoas;Vazio
76;81.990;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;80.588;2016;MG;Pouso Alegre;Vazio
77;86.990;Jeep;Renegade;1.8 16v Flex Sport 4p Automático;53.000;2018;MG;Betânia - Belo Horizonte;Vazio
78;84.900;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;51.205;2020;MG;Padre Eustáquio - Belo Horizonte;Vazio
79;68.900;Volkswagen;Saveiro;1.6 Cross Ce 16v Flex 2p Manual;81.359;2015;MG;Padre Eustáquio - Belo Horizonte;Vazio
80;79.900;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;81.000;2016;MG;Teixeiras - Juiz de Fora;Vazio
81;68.900;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Manual;45.410;2019;MG;Padre Eustáquio - Belo Horizonte;Vazio
82;69.990;Ford;Focus;1.6 Se Plus Flex 5p;78.000;2018;MG;Pouso Alegre;Vazio
83;88.990;Jeep;Renegade;1.8 Sport Flex Aut. 5p;29.500;2019;MG;Barro Preto - Belo Horizonte;Vazio
84;85.900;Renault;Duster;Oroch 2.0 16v Hi-flex Dynamique Automático;23.400;2019;MG;Belo Horizonte;Vazio
85;74.990;Toyota;Yaris;1.3 Xl 16v 5p;56.500;2019;MG;Barro Preto - Belo Horizonte;Vazio
86;89.990;Hyundai;Creta;Creta Pulse 2.0 16v Flex Aut.;71.874;2017;MG;São Francisco - Belo Horizonte;Vazio
87;73.890;Hyundai;Hb20s;C.plus1.6 Flex 16v Aut. 4p;37.663;2019;MG;São Francisco - Belo Horizonte;Vazio
88;78.100;Fiat;Fiorino;Fiorino Furgão Work. Hard 1.4 Flex 8v 2p;50.387;2020;MG;São Francisco - Belo Horizonte;Vazio
89;74.990;Chevrolet;Cruze;Chevrolet Cruze Lt 1.8 16v Ecotec (aut)(flex);101.000;2016;MG;Estoril - Belo Horizonte;Vazio
90;73.990;Hyundai;Hb20;R Spec 1.6 Flex 16v Aut.;40.965;2019;MG;São Francisco - Belo Horizonte;Vazio
91;89.990;Honda;Fit;Fit Exl 1.5 Flex/flexone 16v 5p Aut;31.372;2018;MG;Belo Horizonte;Vazio
92;86.990;Volkswagen;Virtus;Highline 200 Tsi 1.0 Flex 12v Aut;96.093;2019;MG;Palmares - Belo Horizonte;Vazio
93;87.990;Fiat;Strada;Strada Freedom 1.4 Flex 8v Cd;72.640;2020;MG;São Francisco - Belo Horizonte;Vazio
94;84.990;Volkswagen;Jetta;Highline 2.0 Tsi 16v 4p Tiptronic;74.534;2016;MG;Palmares - Belo Horizonte;Vazio
95;73.990;Volkswagen;Jetta;Trendline 1.4 Tsi 16v 4p Aut.;76.738;2016;MG;Carmo - Belo Horizonte;Vazio
96;57.900;Hyundai;Hb20;C./c.plus/c.style 1.6 Flex 16v Mec.;59.870;2016;MG;Santo André - Belo Horizonte;Vazio
97;85.900;Honda;City;Honda City Ex 1.5 Cvt (flex);62.000;2018;MG;Carlos Prates - Belo Horizonte;Vazio
98;87.900;Toyota;Yaris;Toyota Yaris 1.5 Xs Cvt (flex);34.000;2019;MG;Carlos Prates - Belo Horizonte;Vazio
99;79.990;Ford;Focus;Ford Focus Hatch Titanium 2.0 Powershift;40.000;2018;MG;Estoril - Belo Horizonte;Vazio
100;66.990;Fiat;Strada;Strada Trekking 1.6 16v Flex Cd;108.165;2016;MG;Belo Horizonte;Vazio
101;79.990;Fiat;Strada;Strada Working Hard 1.4 Fire Flex 8v Cd;52.252;2020;MG;Santo Agostinho - Belo Horizonte;Vazio
102;89.990;Fiat;Strada;Strada Freedom 1.4 Flex 8v Cd;29.007;2020;MG;São Francisco - Belo Horizonte;Vazio
103;68.890;Hyundai;Hb20;Vision 1.0 Flex 12v Mec.;15.282;2021;MG;São Francisco - Belo Horizonte;Vazio
104;78.990;Fiat;Cronos;Precision 1.8 16v Flex Aut.;29.815;2019;MG;Carmo - Belo Horizonte;Vazio
105;59.990;Volkswagen;Up!;Move 1.0 Total Flex 12v 5p;20.400;2019;MG;São Francisco - Belo Horizonte;Vazio
106;87.490;Suzuki;Vitara;Vitara 4you 1.6 16v Aut.;48.983;2017;MG;Santo Agostinho - Belo Horizonte;Vazio
107;70.990;Volkswagen;Golf;Golf Highline 1.4 Tsi 140cv Aut.;78.046;2015;MG;Carmo - Belo Horizonte;Vazio
108;83.990;Ford;Ecosport;Ecosport Titanium 2.0 16v Flex 5p Aut.;42.702;2019;MG;Cidade Industrial - Contagem;Vazio
109;84.990;Volkswagen;Polo;Polo Comfort. 200 Tsi 1.0 Flex 12v Aut.;40.068;2019;MG;Santo Agostinho - Belo Horizonte;Vazio
110;83.990;Jeep;Renegade;Renegade Longitude 1.8 4x2 Flex 16v Aut.;89.990;2016;MG;Cidade Industrial - Contagem;Vazio
111;58.990;Volkswagen;Voyage;Comf/highli. 1.6 T.flex 8v 4p;82.647;2018;MG;Palmares - Belo Horizonte;Vazio
112;57.990;Fiat;Argo;Drive 1.0 6v Flex;51.210;2018;MG;Carmo - Belo Horizonte;Vazio
113;77.900;Ford;Ecosport;1.5 Tivct Flex Freestyle Automático;73.333;2019;MG;Belo Horizonte;Vazio
114;56.990;Renault;Duster;Dynamique 2.0 Hi-flex 16v Aut.;84.789;2015;MG;Santo Agostinho - Belo Horizonte;Vazio
115;76.990;Honda;Fit;Fit Lx 1.5 Flexone 16v 5p Aut.;56.110;2017;MG;Belo Horizonte;Vazio
116;87.990;Honda;Fit;Fit Lx 1.5 Flexone 16v 5p Aut.;42.632;2019;MG;Santo Agostinho - Belo Horizonte;Vazio
117;78.900;Jeep;Renegade;Renegade Longitude 1.8 4x2 Flex 16v Aut.;72.272;2016;MG;Santo Agostinho - Belo Horizonte;Vazio
118;79.990;Honda;City;1.5 Lx Flex Aut. 4p;65.200;2018;MG;Barro Preto - Belo Horizonte;Vazio
119;62.900;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;73.000;2019;MG;Prado - Belo Horizonte;Vazio
120;55.990;Volkswagen;Saveiro;Robust Cs 1.6;69.000;2019;MG;Diamante - Belo Horizonte;Vazio
121;62.880;Ford;Ecosport;Ecosport Freestyle 1.6 16v Flex 5p;70.375;2016;MG;Jaqueline - Belo Horizonte;Vazio
122;64.900;Hyundai;Hb20;1.0 Comfort Plus 12v Flex 4p Manual;13.000;2019;MG;Varginha;Vazio
123;64.900;Hyundai;Hb20;1.0 Comfort Plus 12v Flex 4p Manual;13.000;2019;MG;Pouso Alegre;Vazio
124;55.990;Hyundai;Hb20;Comf./c.plus/c.style 1.0 Flex 12v;70.777;2019;MG;Santo Agostinho - Belo Horizonte;Vazio
125;86.900;Renault;Captur;Intense 1.6 16v Flex 5p Aut.;74.964;2019;MG;Belo Horizonte;Vazio
126;56.890;Chevrolet;Spin;Lt 1.8 8v Econo.flex 5p Aut.;78.965;2015;MG;Estoril - Belo Horizonte;Vazio
127;69.890;Jeep;Renegade;Renegade Sport 1.8 4x2 Flex 16v Mec.;63.997;2016;MG;Palmares - Belo Horizonte;Vazio
128;68.990;Honda;Fit;Honda Fit 1.5 16v Lx Cvt (flex);88.000;2016;MG;Estoril - Belo Horizonte;Vazio
129;75.906;Jeep;Renegade;1.8 Sport Flex 5p;61.245;2016;MG;União - Belo Horizonte;Vazio
130;69.990;Volkswagen;Saveiro;Saveiro Trendline 1.6 T.flex 8v;50.092;2018;MG;Cidade Industrial - Contagem;Vazio
131;56.900;Ford;Ka;1.0 Ti-vct Flex Se Manual;52.489;2021;MG;Belo Horizonte;Vazio
132;75.900;Hyundai;Hb20s;Evolution 1.0 Flex 12v Mec.;15.219;2021;MG;Palmares - Belo Horizonte;Vazio
133;74.100;Hyundai;Hb20s;C.style/c.plus1.6 Flex 16v Aut. 4p;50.089;2019;MG;São Francisco - Belo Horizonte;Vazio
134;58.990;Ford;Ecosport;Ecosport Freestyle 1.6 16v Flex 5p;101.063;2015;MG;Palmares - Belo Horizonte;Vazio
135;89.900;Honda;Wr-v;Honda Wr-v Ex 1.5 Flexone Cvt (flex);53.785;2018;MG;Carlos Prates - Belo Horizonte;Vazio
136;85.990;Ford;Ecosport;Ecosport Se 1.5 12v Flex 5p Aut.;12.177;2021;MG;São Francisco - Belo Horizonte;Vazio
137;58.990;Hyundai;Hb20x;Style 1.6 Flex 16v Mec.;77.378;2016;MG;Carmo - Belo Horizonte;Vazio
138;57.900;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Manual;95.318;2017;MG;Padre Eustáquio - Belo Horizonte;Vazio
139;61.000;Volkswagen;Gol;1.6 Msi Total Flex 5p;57.000;2020;MG;Ouro Fino;Vazio
140;67.900;Chevrolet;Prisma;Chevrolet Prisma 1.4 Lt Spe/4;42.214;2019;MG;Carlos Prates - Belo Horizonte;Vazio
141;85.990;Jeep;Renegade;Renegade Sport 1.8 4x2 Flex 16v Mec.;30.214;2019;MG;São Francisco - Belo Horizonte;Vazio
142;60.990;Nissan;Versa;1.6 16v Sv (flex);84.000;2019;MG;Estoril - Belo Horizonte;Vazio
143;88.990;Fiat;Toro;Toro Freedom 1.8 16v Flex Aut.;93.908;2017;MG;São Francisco - Belo Horizonte;Vazio
144;61.990;Fiat;Strada;Strada Working Hard 1.4 Fire Flex 8v Cs;37.475;2019;MG;Jaqueline - Belo Horizonte;Vazio
145;78.900;Jeep;Renegade;Renegade Longitude 1.8 4x2 Flex 16v Aut.;64.742;2016;MG;Belo Horizonte;Vazio
146;85.990;Volkswagen;Virtus;Comfort. 200 Tsi 1.0 Flex 12v Aut;16.638;2019;MG;Belo Horizonte;Vazio
147;78.890;Jeep;Renegade;Renegade Longitude 1.8 4x2 Flex 16v Aut.;69.221;2016;MG;Carmo - Belo Horizonte;Vazio
148;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;56.742;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
149;57.900;Volkswagen;Up!;Move 1.0 Tsi Total Flex 12v 5p;52.657;2018;MG;Belo Horizonte;Vazio
150;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;49.634;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
151;60.990;Fiat;Argo;Drive 1.0 6v Flex;40.000;2020;MG;Belo Horizonte;Vazio
152;85.990;Fiat;Doblo;Doblo Essence 1.8 Flex 16v 5p;83.983;2021;MG;São Francisco - Belo Horizonte;Vazio
153;85.990;Fiat;Doblo;Doblo Essence 1.8 Flex 16v 5p;98.917;2021;MG;São Francisco - Belo Horizonte;Vazio
154;72.990;Nissan;Sentra;Sentra Sv 2.0 Flexstart 16v Aut.;41.589;2017;MG;Estoril - Belo Horizonte;Vazio
155;85.990;Volkswagen;Saveiro;Saveiro Cross 1.6 T.flex 16v Cd;35.902;2018;MG;São Francisco - Belo Horizonte;Vazio
156;65.990;Honda;City;Sedan Lx 1.5 Flex 16v 4p Aut.;86.255;2016;MG;Santo Agostinho - Belo Horizonte;Vazio
157;89.990;Nissan;Kicks;S 1.6 16v Flexstar 5p Mec.;23.383;2020;MG;Prado - Belo Horizonte;Vazio
158;83.990;Toyota;Yaris;Xls 1.5 Flex 16v 5p Aut.;65.641;2019;MG;São Francisco - Belo Horizonte;Vazio
159;84.990;Renault;Captur;Intense 1.6 16v Flex 5p Aut.;50.090;2019;MG;Prado - Belo Horizonte;Vazio
160;72.999;Fiat;Doblo;1.8 Mpi Essence 7l 16v Flex 4p Manual;41.500;2020;MG;Belo Horizonte;Vazio
161;84.900;Mitsubishi;L200;Triton 2.4 Hls 4x2 Cd 16v Flex 4p Manual;61.000;2015;MG;Belo Horizonte;Vazio
162;89.900;Renault;Captur;Renault Captur Intense 1.6 16v Sce Cvt (flex);35.000;2019;MG;Carlos Prates - Belo Horizonte;Vazio
163;72.990;Renault;Duster;Oroch Duster Oroch 1.6 Express;67.526;2018;MG;Uberlândia;Vazio
164;77.900;Ford;Ecosport;1.5 Tivct Flex Freestyle Automático;73.333;2019;MG;Contagem;Vazio
165;55.990;Fiat;Grand;Siena 1.0 Flex 4p 5 Marchas;41.800;2021;MG;Barro Preto - Belo Horizonte;Vazio
166;73.990;Chevrolet;Prisma;1.4 Ltz 4p;1.000;2019;MG;Barro Preto - Belo Horizonte;Vazio
167;87.900;Renault;Duster;Oroch 2.0 16v Hi-flex Dynamique Automático;62.301;2019;MG;Petrolândia - Contagem;Vazio
168;58.900;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;86.000;2019;MG;Prado - Belo Horizonte;Vazio
169;69.900;Fiat;Fiorino;1.4 Hard Working Flex 4p;80.000;2018;MG;Jardim Montanhês - Belo Horizonte;Vazio
170;89.900;Fiat;Toro;1.8 16v Freedom Flex 4x2 Aut. 4p;54.479;2017;MG;Jardim Cidade - Betim;Vazio
171;63.900;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;51.654;2019;MG;Padre Eustáquio - Belo Horizonte;Vazio
172;58.999;Chevrolet;Onix;1.4 Mpfi Ltz 8v Flex 4p Manual;67.500;2017;MG;Belo Horizonte;Vazio
173;65.990;Volkswagen;Up!;1.0 Tsi Move 5p;36.600;2019;MG;Barro Preto - Belo Horizonte;Vazio
174;65.900;Honda;Fit;1.5 Exl 16v Flex 4p Automático;118.920;2015;MG;Jardim Industrial - Contagem;Vazio
175;88.900;Renault;Captur;1.6 16v Sce Flex Intense X-tronic;68.000;2018;MG;Sete Lagoas;Vazio
176;58.900;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;38.500;2019;MG;Sete Lagoas;Vazio
177;84.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;45.732;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
178;70.900;Renault;Duster;1.6 16v Expression Sce 5p;36.000;2020;MG;Araújos;Vazio
179;58.900;Volkswagen;Saveiro;1.6 Robust Cab. Simples Total Flex 2p;81.714;2018;MG;Jardim Cidade - Betim;Vazio
180;64.990;Ford;Ecosport;1.6 16v Se Flex Powershift 5p;58.000;2017;MG;Estoril - Belo Horizonte;Vazio
181;81.900;Jeep;Renegade;Longitude 1.8 4x2 (aut) (flex);90.000;2016;MG;Industrial - Contagem;Vazio
182;59.900;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;42.060;2019;MG;Pouso Alegre;Vazio
183;58.996;Ford;Ecosport;1.6 16v Freestyle Flex 5p;92.569;2015;MG;Alfenas;Vazio
184;59.900;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;42.060;2019;MG;Varginha;Vazio
185;67.690;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;50.836;2019;MG;Eldorado - Contagem;Localiza Seminovos
186;57.490;Ford;Ka;1.5 Ti-vct Flex Se Manual;58.011;2020;MG;Eldorado - Contagem;Localiza Seminovos
187;69.990;Ford;Focus;1.6 Se 16v Flex 4p Manual;65.100;2018;MG;Divinópolis;Vazio
188;77.900;Honda;Fit;1.5 Lx 16v Flex 4p Automático;37.635;2017;MG;Belo Horizonte;Vazio
189;67.990;Hyundai;Hb20;1.0 12v Flex Evolution Manual;42.150;2021;MG;Pouso Alegre;Vazio
190;59.900;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;42.060;2019;MG;Sete Lagoas;Vazio
191;69.990;Renault;Duster;2.0 Dynamique 4x2 16v Flex 4p Automático;59.018;2017;MG;Pouso Alegre;Vazio
192;75.899;Fiat;Fiorino;1.4 Hard Working Flex 4p;79.000;2019;MG;União - Belo Horizonte;Vazio
193;79.990;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;47.951;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
194;58.490;Ford;Ka;1.5 Ti-vct Flex Se Manual;45.260;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
195;69.990;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;53.188;2019;MG;Santa Mônica - Uberlândia;Localiza Seminovos
196;88.990;Ford;Ecosport;2.0 Direct Flex Storm 4wd Automático;67.778;2019;MG;Santa Mônica - Uberlândia;Localiza Seminovos
197;79.990;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;55.960;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
198;68.470;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;56.677;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
199;69.900;Suzuki;Jimny;1.3 4all 4x4 16v Gasolina 2p Manual;79.200;2015;MG;Montes Claros;Vazio
200;81.900;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;46.000;2016;MG;Pouso Alegre;Vazio
201;82.470;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;57.665;2021;MG;Eldorado - Contagem;Localiza Seminovos
202;57.490;Ford;Ka;1.5 Ti-vct Flex Se Manual;50.776;2020;MG;Eldorado - Contagem;Localiza Seminovos
203;84.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;50.184;2020;MG;Eldorado - Contagem;Localiza Seminovos
204;67.690;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;52.853;2019;MG;Eldorado - Contagem;Localiza Seminovos
205;57.490;Ford;Ka;1.5 Ti-vct Flex Se Manual;54.253;2020;MG;Eldorado - Contagem;Localiza Seminovos
206;79.440;Ford;Ecosport;1.5 Ti-vct Flex Se Manual;36.688;2020;MG;Eldorado - Contagem;Localiza Seminovos
207;65.820;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;58.593;2020;MG;Eldorado - Contagem;Localiza Seminovos
208;71.490;Chevrolet;Onix;Chevrolet Onix 1.4mt Ltz;27.515;2019;MG;Sion - Belo Horizonte;Vazio
209;67.690;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;40.150;2019;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
210;77.850;Fiat;Doblo;1.8 Mpi Essence 7l 16v Flex 4p Manual;62.907;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
